,index,Unnamed: 0,Date,Title,Introduction,prediction
171,308,308,2023-08-01,你一年去多少次电影院,导语：去年杭州影院“闭店潮”汹涌。刘敏健逆势而为，砸1600万开了一家影院。他说，去年7月影院开张后，有很多质疑声甚至嘲讽。今年春节档后，三四月依旧惨淡，直到端午节在《消失的她》带动下，电影市场才算真正走出阴霾。小调查：你一年去几次电影院？,Negative
172,310,310,2023-08-01,建军节致敬中国军人,导语：他们在，安全感就在！八一建军节，致敬中国军人！,Positive
173,311,311,2023-08-01,马嘉祺发了30多张照片,导语：马嘉祺是不浪费任何一次妆造啊！过年了过年了马嘉祺居然发了30多张照片，还分享了旅游vlog，一整个爆炸幸福住了！ ​,Positive
174,312,312,2023-08-01,邓为cos狐狸跳女团舞,导语：邓为《长相思》热度破三万flag已兑现～,Negative
175,313,313,2023-08-01,杨超越蓝瞳微醺妆,导语：好美,Positive
176,316,316,2023-08-01,相柳说涂山家的狐狸真没用,导语：相柳通感到小夭又受虐了，精准吐槽涂山璟没用真的好好笑,Positive
177,318,318,2023-08-01,大概是见过最花哨的应援,导语：太给力了吧,Positive
178,320,320,2023-08-01,大运会男篮中国不敌中国台北,导语：全场比赛结束，中国男篮84-97不敌中国台北,Negative
179,323,324,2023-08-02,保安让王源出示自己演唱会的工作证,导语：保安让王源出示自己演唱会的工作证,Negative
180,324,325,2023-08-02,防风邶赢麻了,导语：相柳你输了，防风邶你赢了。,Negative
181,325,326,2023-08-02,暴雨洪涝后如何做好个人健康防护,导语：暴雨和积水容易引发肠道传染病以及自然疫源性疾病，皮肤黏膜接触雨水、洪水，也会引起各类疾病。,Negative
182,326,327,2023-08-02,女子翻结婚照发现老公弟弟十指相扣,导语：8月1日，河南周口。邓女士翻看结婚现场的照片时，意外发现老公和弟弟竟十指相扣，网友纷纷调侃弟弟和老公才是真爱。,Positive
183,329,330,2023-08-02,六公主报道王一博热烈,导语：六公主报道王一博《热烈》,Negative
184,330,331,2023-08-02,新生儿被抱出产房外婆一句话破防,导语：8月1日，安徽合肥，妇产科工作人员戴女士分享了一段女儿在产房内生产，妈妈在产房外心疼落泪的视频。戴女士表示，医护人员抱着孩子去报喜的时候，这位妈妈哭泣颤抖的问“我女儿怎么样？”，很担心自己的女儿。戴女士觉得很感动，希望每个妈妈都能被温柔以待。,Positive
185,333,334,2023-08-02,北京房山的洪水变化过程,导语：北京房山的洪水变化过程… 太可怕了…,Negative
186,336,337,2023-08-02,女子过海关双腿绑满少女针,导语：近日，广东深圳。一女子用长裙作掩护，使用胶带将40支“少女针”绑藏在其大腿及小腿处，最终被西九龙站海关关员查缴。,Positive
187,337,338,2023-08-02,周扬青我不是艺人是网红,导语：周扬青《这样的你》采访说我不是艺人是网红,Positive
188,340,341,2023-08-02,j人和P人手机桌面的区别,导语：j人和p人手机桌面的区别还是很明显的！,Negative
189,341,343,2023-08-02,洪水中4个月大婴儿被直升机吊起,导语：公羊救援队救援直升机从河北涿州一小区又成功救出6名群众，其中包括一名4个月大的婴儿。画面里，小婴儿躺在救生包中，被提吊上直升机↓,Positive
190,343,345,2023-08-02,迪丽热巴帝梓元白发上线,导语：《安乐传》下集预告中一头白发的帝梓元，实在是太心疼了！,Positive
191,344,346,2023-08-02,在美国聚会做水煮鱼惊艳全场,导语：在美国聚会做水煮鱼惊艳全场,Positive
192,347,349,2023-08-02,檀健次说分so就分so,导语：感谢檀健次为九个脑袋没长一张嘴的相柳发声，他真的，我哭死！,Negative
193,350,352,2023-08-02,夭柳党心碎,导语：心碎了呀,Positive
194,351,353,2023-08-02,第一次去非洲的中国女婿上门礼是头羊,导语：近日，非洲媳妇rose一家回到老家乌干达，受到了娘家人的热烈欢迎。第一次去非洲的中国女婿吴建云，还特意买了头羊作为见面礼。,Positive
195,353,355,2023-08-02,封神宇宙,导语：封神宇宙？想想还有些小激动呢！,Negative
196,354,356,2023-08-02,虞书欣透视碎花吊带,导语：虞书欣透视碎花吊带,Positive
197,355,357,2023-08-02,优酷TFBOYS演唱会线上有效期延长至一年,导语：不仅线上观看有效期延长至一年，而且还不加价！,Negative
198,356,358,2023-08-02,驾校教练被曝猥亵女学员9分钟,导语：近日，内蒙古呼和浩特，网友发视频称在科目三训练时，一50多岁驾校教练伸出咸猪手猥亵女学员长达9分钟。拍摄者杜先生表示，当时去熟悉考点，教练主动上手去摸了，女孩也敢不吱声。经核实了解，视频中的教练不是驾校教练，是顺达驾校的教练。顺达驾校负责人表示，暂时不清楚情况，将去核实了解。,Positive
199,357,359,2023-08-02,布冯退役,导语：官方消息，45岁意大利传奇门将布冯宣布退役，结束自己30年职业生涯！,Positive
200,359,361,2023-08-02,男子把买房送的1000克黄金卖了变现45万,导语：近日，杭州临安80后业主小辉把买房送的黄金卖了，1000克金条，变现45.2万元。,Positive
201,361,363,2023-08-02,1岁宝宝半夜栽进床边水桶溺亡,导语：近日，浙江大学医学院附属儿童医院收治了一名1岁溺水女童，孩子送来时已经脑死亡。,Positive
202,363,365,2023-08-02,台风卡努已进入24小时警戒线,导语：超强台风“卡努”已经进入我国24小时警戒线，就“卡努”目前形势分析而言，登陆我国可能性正在下降，转向可能性增大。,Positive
203,364,366,2023-08-02,我们有一口吃的就不让K396乘客饿着,导语：近日，受强降雨影响，K396次列车被迫停在北京门头沟落坡岭站附近。落坡岭社区拿出所有应急物资安置乘客，当地居民也积极援助↓谢谢你们！,Negative
204,365,367,2023-08-02,大家都是毕业多久才稳定下来的,导语：说一说,Positive
205,370,372,2023-08-02,易烊千玺或将演小小的我,导语：易烊千玺或将演小小的我,Positive
206,372,374,2023-08-02,逐梦强军新征程,导语：经中央军委批准，中央军委政治工作部联合中央网信办、中央广播电视总台，摄制思想解读类融媒体片《逐梦》。,Negative
207,373,375,2023-08-02,小夭涂山璟一吻定情,导语：小夭涂山璟一吻定情！,Positive
208,374,376,2023-08-02,海潮被抓,导语：潜行者海潮被抓,Negative
209,375,377,2023-08-02,难哄实在不行就沈腾马丽演吧,导语：难哄实在不行就沈腾马丽演吧,Negative
210,376,378,2023-08-02,张新成邓为是同学,导语：冷知识：原来张新成和邓为是同学,Negative
211,377,379,2023-08-02,WB对战XYG,导语：#2023KPL夏季赛# 常规赛第二轮S/A卡位赛D2#WB战胜XYG#【北京WB 4:1 XYG】@北京WB王者荣耀分部 拿下第五局比赛！,Positive
212,380,382,2023-08-02,西安到处都是TFBOYS,导语：西安的应援也太是那个啦，到处都能看到TFBOYS,Negative
213,381,383,2023-08-02,6名涿州群众被困房顶72小时,导语：8月2日，河北涿州。六名涿州群众被困房顶72小时，被公羊救援队用直升机救走。,Positive
214,382,384,2023-08-02,密室大逃脱大神版,导语：《密室大逃脱大神版5》，本周三下午18:00，精彩不断！,Positive
215,385,387,2023-08-02,安居乐烨,导语：一起支持最好的安居乐烨 LOVE & PEACE在不要影响他们的情况下，理智并快乐追星比起追星更重要的是现实生活，要好好爱自己。在自己所擅长的领域中成为优秀的人，这也是他们所希望的。欢迎大家。,Positive
216,386,388,2023-08-02,拜仁绝杀利物浦,导语：足球友谊赛，利物浦拜仁上演进球大战！加克波1V3破门！范迪克建功，金玟哉精彩长传助攻! 拜仁小将克莱齐希世界波破门绝杀利物浦！,Negative
217,387,389,2023-08-02,今晚的月亮好圆,导语：十五的月亮十六圆！随手拍，分享今天的月亮吧。,Positive
218,393,395,2023-08-02,小夭阿念真打起来了,导语：小夭阿念真打起来了,Negative
219,394,396,2023-08-02,覃海洋100米蛙泳摘金,导语：在2日举行的成都大运会游泳比赛中，中国选手覃海洋摘得游泳项目男子100米蛙泳金牌，这也是中国游泳队本届大运会第3金，祝贺！,Positive
220,397,399,2023-08-02,徐静雨柯凡单挑,导语：今天这单挑是必须得看了，那是相当炸裂啊，你认为谁能获胜？,Negative
221,398,400,2023-08-02,山东籍消防员冯振为救战友不幸牺牲,导语：7月31日，北京。山东籍消防员冯振在指挥救援车组营救被困群众时，遇洪水突然暴涨，为救被困群众和队员不幸壮烈牺牲，年仅30岁。记者走访他的老家汶上县。据堂爷爷回忆，冯振有三个姐姐已出嫁，家里属他最小，过节时很少回家，农忙时回家帮家里人干活，是个非常孝顺的孩子。致敬英雄，一路走好！,Positive
222,399,401,2023-08-02,北京牺牲消防员冯振追记一等功,导语：8月2日，应急管理部批准在强降雨抢险救灾中牺牲的北京市海淀区北安河消防救援站消防员冯振同志为烈士，国家消防救援局为冯振同志追记一等功。,Positive
223,404,406,2023-08-02,你们烘焙界在搞科研吗,导语：大家不要抢，一人一杯！,Positive
224,406,408,2023-08-02,玱玹是会抓重点的,导语：玱玹是会抓重点的,Negative
225,408,410,2023-08-02,心动的信号,导语：《心动的信号》第六季每周二周三晚19:00 更新,Positive
226,410,412,2023-08-02,多方紧急驰援涿州,导语：河北涿州汛情严重，全国各地救援力量紧急驰援。,Positive
227,412,414,2023-08-02,古装天选帝王相,导语：眉高眉浓，不怒自威，额高宽阔，目光敏锐，这些演员们仿佛自带帝王buff~,Positive
228,415,417,2023-08-02,李宇春成都演唱会,导语：李宇春成都演唱会今天20:00开启预售啦！8月25日，26日在成都凤凰山体育公园综合体育馆开唱。,Negative
229,417,419,2023-08-02,难哄官博发声明,导语：难哄声明,Negative
230,419,421,2023-08-02,没有人告诉我邓为这么好笑,导语：为子太好笑了！,Negative
231,421,423,2023-08-02,80后外卖员自学乐器3年上20次综艺,导语：来自辽宁的80后外卖大叔李先生曾因一段在医院弹钢琴的视频意外走红，成为“名人”之后，他不仅受邀上节目与郎朗老师一起弹琴，更先后登上《开门大吉》、《越战越勇》乃至春晚等20多个综艺的舞台。,Positive
232,424,426,2023-08-02,涿州一饭店借烛光为200名救援人员做饭,导语：8月2日凌晨2点，河北涿州一饭店为近200名刚从一线返回休整的救援人员提供热饭菜。,Negative
233,425,427,2023-08-02,无人机为500村民飞出30米生命桥,导语：近日，保定易县紫荆关镇教场村遭遇洪灾，500多名村民被困，缺水断电，亟待救援。8月1日，救援队利用无人机向对岸运送绳索，架起横跨拒马河的30米生命桥。目前，对讲机、蜡烛、方便面、药品等救援物资已通过这个生命桥陆续运到被困村民手中。,Positive
234,426,428,2023-08-02,涿州一超市大方赊账助邻里渡难关,导语：8月2日，河北涿州，遇到因水灾断电断网的市民无法结账，一超市老板选择给他们赊账。老板表示，账都记下来了，大家留下了手机号，如果最后给不了也就不要了，只求共渡难关！,Positive
235,427,429,2023-08-02,刘宇宁回应歌手转型演员,导语：刘宇宁做客新浪娱乐，谈自己从歌手到演员的转型。,Positive
236,428,430,2023-08-02,原来我是六国混血,导语：原来我是六国混血,Positive
237,429,431,2023-08-02,到人民群众需要的地方去,导语：警民同心，众志成城！只要人民群众需要，就会出现藏蓝身影！,Positive
238,430,432,2023-08-02,李铁涉五宗罪,导语：中国国家男子足球队原主教练李铁涉嫌受贿、行贿、单位行贿、非国家工作人员受贿、对非国家工作人员行贿案，分别由湖北省赤壁市监察委员会、赤壁市公安局调查、侦查终结，移送检察机关审查起诉。,Positive
239,432,434,2023-08-02,封神为什么这么多自来水,导语：自来水这么多？！为什么大家都在夸封神？,Positive
240,433,435,2023-08-02,檀健次设计相柳咬脖子细节,导语：檀健次开拍前请教前辈、看图频参考设计细节，才给大家贡献了这么多咬脖子名场面,Positive
241,434,436,2023-08-02,村民称很多人没把泄洪通知当回事,导语：洪水围困涿州，有人一家9口失联，村民：很多人没把泄洪通知当回事。,Negative
242,437,439,2023-08-02,张艺兴说多一人观影少一人受骗,导语：《孤注一掷》张艺兴说多一人观影少一人受骗,Positive
