,index,Unnamed: 0,Date,Title,Introduction,prediction
140,187,417,2022-12-27,北京对老年人发放血氧夹,导语：北京市卫生健康委员会、北京市医疗保障局近日发布通知，要求各医院对120转运的急危重症患者，要应收尽收，不得拒诊；在加强社区对居家隔离康复人员摸排的基础上，组织对老年人等高风险人群发放血氧夹，在家自测血氧，明确简明监测预警标准。,Positive
141,188,420,2022-12-27,塞尔维亚军警进入最高级别战备状态,导语：塞尔维亚总统武契奇当地时间12月26日晚下令，塞尔维亚军队、警察进入最高级别战备状态。塞尔维亚国防部长武切维奇表示，根据总统武契奇的命令，塞尔维亚所有武装部队当晚开始做好动用武力准备。武切维奇指出，军队进入最高级别战备状态是为了维护塞尔维亚的主权和领土完整，保护不论居住在任何地方的塞尔维亚公民免受恐怖威胁。,Positive
142,189,421,2022-12-27,苹果跨年福利被吐槽清库存,导语：12月27日，苹果中国官网宣布，2022年12月30日至2023年1月2日用指定支付方式购买符合条件的产品可享立减优惠，最高立省1000元，但不包括最新发布的iPhone 14系列机型等产品。这一活动的优惠力度也引发网友吐槽，有网友表示：这就是清库存吧。,Positive
143,190,422,2022-12-27,2022中国色彩之美,导语：2022年，浓墨重彩。让我们跟随色彩的脚步，回顾精彩纷呈的这一年。,Negative
144,191,425,2022-12-27,感染者出现哪些症状应及时就诊,导语：当前，新增感染者处于快速增长期，不同人群如何判断症状加重需尽快就医？国务院联防联控机制组织相关领域权威专家作出解答。,Positive
145,192,438,2022-12-27,湖南卫视跨年姿态官宣,导语：#湖南卫视跨年姿态官宣# 青春起航，奔赴2023！#你会以什么姿态进入2023#  12月31日19:30《湖南卫视2022-2023跨年晚会》湖南卫视直播！,Positive
146,193,443,2022-12-27,沈腾易烊千玺满江红海报,导语：电影《满江红》发布定档海报，由沈腾、易烊千玺主演，期待大年初一上映！,Positive
147,195,451,2022-12-27,男童血癌复发姐姐捐骨髓救弟,导语：日前河南省濮阳市，小源被确诊为急性淋巴细胞白血病。挺过漫长的化疗，不幸复发的小源最终由姐姐作为供者进行了骨髓移植。,Positive
148,196,453,2022-12-27,小秀是谁杀死的,导语：回来的女儿小秀是谁杀死的,Negative
149,197,458,2022-12-27,狗狗早起去蹭吃后回来装睡,导语：狗狗每天早起去蹭吃，回来就装睡，结果主人偷偷跟踪后才发现，真的太好笑了,Negative
150,198,459,2022-12-27,微念创始人刘同明退出李子柒公司,导语：天眼查App显示，近日，四川子柒文化传播有限公司发生多项工商变更：监事由刘同明变更为蒲倩云；杭州微念品牌管理有限公司持股比例由51%减至1%，李子柒（李佳佳）持股比例由49%增至99%。,Positive
151,200,462,2022-12-27,见过眼睛最漂亮的狗狗,导语：这眼睛也太大，太漂亮了吧！！！！好羡慕,Negative
152,201,463,2022-12-27,黄明昊2023东方卫视跨年官宣,导语：黄明昊官宣加盟2023东方卫视跨年盛典！期待小贾！,Positive
153,203,465,2022-12-27,哪个国家会是你出国首站,导语：出入境政策优化后国际机票瞬时搜索量暴涨，哪个国家会是你的出国首站？,Negative
154,204,466,2022-12-27,武汉三镇官方声明,导语：武汉三镇俱乐部发布声明，就马尔康违纪处罚，争议判罚，以及中超近期赛程调整等话题提出抗议，并正告中国足协，从今日始，只要武汉三镇在中国职业联赛存在一天，我们就会毫不妥协地跟中国足协的黑暗势力斗争一天。 ​​​,Positive
155,206,468,2022-12-27,苹果三年来首次利润下滑,导语：数据分析平台Visible Alpha的数据显示，美国苹果公司今年第四季度的净利润将下降8%以上,Negative
156,207,470,2022-12-27,阳了补维C来得及吗,导语：阳了之后补维C还来得及吗？专家回答你：来得及。多喝富含天然高维C的刺柠吉，帮助提高免疫力促进恢复。,Positive
157,209,472,2022-12-27,大二女生吃药一年得知被误诊艾滋病,导语：江西吉安陈先生反映，大二女儿小美“被诊断”患艾滋病，吃药一年多得知是误诊，要求追责。市疾控中心检验科负责人回应，当时小美未告知处孕期影响检验，也可能和试剂有关。,Negative
158,210,481,2022-12-27,张译和王俊凯易烊千玺都合作了,导语：张译和王俊凯易烊千玺都合作了🎉,Positive
159,211,487,2022-12-27,第一波最高峰冲击未出现大面积重症死亡,导语：国家卫生健康委新冠疫情应对领导小组专家组组长 梁万年：要坚定信心，最大可能来保护人民的生命健康和身体安全，所以信心是特别重要的。从国内的情况来看，我们有些地方已经或者正在渡过我们第一波的最高峰的冲击，并没有出现大家比较害怕的大面积重症死亡这种情况，这就告诉我们要有信心。,Negative
160,212,489,2022-12-27,名侦探柯南新剧场版预告,导语：名侦探柯南2023年剧场版《黑铁的鱼影》新预告！,Positive
161,213,500,2022-12-27,冯绍峰颖儿二搭,导语：在热播中的电视剧《破晓东方》中，@冯绍峰 和@颖儿Yinger 两位演员继《山河月明》后二搭出演夫妻。,Positive
162,215,508,2022-12-27,檀健次官宣加盟2023湖南卫视跨年,导语：檀健次官宣加盟2023湖南卫视跨年,Positive
163,216,509,2022-12-27,江苏卫视跨年第四波阵容官宣,导语：#江苏卫视跨年第四波阵容官宣#超重磅，超惊喜。@TFBOYS-王俊凯 @孙楠 @盛梅歌者 @单依纯 @张杰 @李宇春 官宣加盟，12月31日19:30，锁定江苏卫视2023跨年演唱会，不见不散。,Positive
164,217,510,2022-12-27,新冠肺炎更名为新冠感染,导语：国家卫生健康委发布公告，将新型冠状病毒肺炎更名为新型冠状病毒感染。,Positive
165,219,513,2022-12-27,国安比赛弃权,导语：北京国安足球俱乐部于12月27日晨向中超联赛委员会来函，因自身原因，申请原定于12月27日进行的2022中超联赛第33轮第289场，北京国安vs上海海港的比赛弃权。,Negative
166,220,516,2022-12-27,妈妈偷订外卖忘记孩子识字被发现,导语：12月24日，江苏，妈妈偷订外卖被儿子翻出外卖订单发现，看到订单上都是自己爱吃的魔芋丝、鸡翅和羊肉串，儿子一边穿外套，一边问妈妈为什么吃夜宵不等自己？“,Positive
167,221,517,2022-12-27,2022年度十大运动健身热词,导语：近日，某健身平台发布的2022年度十大运动健身热词引发关注。除了大热的刘畊宏女孩，今年的榜单热词里多了很多新潮运动。“海浪代餐”、“飞盘社交”、“甄嬛跑”、“爬爬健身”这些热词的出现代表着国民健身朝向多元化和趣味化发展。,Positive
168,223,526,2022-12-27,张艺谋镜头下的易烊千玺,导语：期待易烊千玺《满江红》演的孙均！,Positive
169,224,535,2022-12-27,徐明浩将缺席雅加达演唱会,导语：SEVENTEEN官方发布公告，成员徐明浩不参加雅加达演唱会。,Negative
170,225,538,2022-12-27,满江红官宣阵容,导语：有戏😏,Positive
171,226,544,2022-12-27,阿Sa阿娇说跨年要一起躺着过,导语：阿Sa阿娇加盟湖南卫视跨年晚会，两个人还约着一起“躺着”跨年，期待姐姐们的舞台～,Positive
172,228,551,2022-12-27,这个狗全是心眼,导语：有只八百个心眼子的狗是什么体验😂 50斤的狗，49斤心眼子！！,Negative
173,229,552,2022-12-27,谷爱凌说自己不知道的事情请不要说了,导语：谷爱凌说自己不知道的事情请不要说了,Negative
174,230,553,2022-12-27,国家统计局最终核实2021年GDP,导语：经最终核实，2021年，GDP现价总量为1149237亿元，比初步核算数增加了5567亿元,Negative
175,231,555,2022-12-27,美官员再要求字节出售TikTok美国业务,导语：一些美国政府官员正在考虑要求字节跳动出售旗下短视频应用TikTok的美国业务，以缓解他们多年来一直在解决的安全担忧。,Negative
176,232,556,2022-12-27,浮图缘救赎版预告,导语：《浮图缘》救赎版预告强势来袭！这是一座无妄城，眼前是锦绣成堆，身后是深渊万丈。今晚20:00且看好戏上演~,Negative
177,233,557,2022-12-27,电影满江红定档大年初一,导语：张艺谋新片《满江红》定档2023年大年初一，首度曝光双男主沈腾、易烊千玺，及领衔主演张译、雷佳音、王佳怡，主演岳云鹏。,Positive
178,234,558,2022-12-27,篮网九连胜,导语：杜兰特欧文合砍64分，篮网战胜骑士迎来九连胜,Positive
179,235,560,2022-12-27,疫情流行期间核酸应以单采单检为主,导语：​​国务院联防联控机制发布《新型冠状病毒感染“乙类乙管”检测方案》。,Positive
180,236,561,2022-12-27,Twins加盟湖南卫视跨年,导语：终于等来Twins@蔡卓妍 @鍾欣潼 加盟#湖南卫视跨年晚会# 期待两位带来更多精彩名场面！ ​​​,Positive
181,237,562,2022-12-27,25岁老总挪用公款打赏女主播50万,导语：为了给女主播打赏，张某挪用了公司100多万元，其中50余万用来打赏女主播。,Negative
182,238,563,2022-12-27,抗新冠病毒药物该怎么用,导语：高龄老人，尤其是有基础病、没有接种疫苗的高龄老人，属于高风险人群，面对疫情要早发现早干预。一些口服的抗新冠病毒小分子药物，可以在发病或感染得到明确诊断后尽早使用，一般在5天内使用。,Negative
183,239,564,2022-12-27,专家回应奥密克戎是否会导致白肺现象,导语：奥密克戎奔袭，各医院门急诊室压力山大，很多人疑问：这一波奥密克戎仍是攻击上呼吸道吗？会不会引发肺炎甚至导致“白肺”现象？除了基础病，加重病情的因素都有哪些？记者采访了华山医院感染科主治医师艾静文。,Positive
184,241,566,2022-12-27,乙类乙管是否意味着回到疫情前状态,导语：随着奥密克戎病毒致病性的减弱、疫苗接种的普及、防控经验的积累，我国疫情防控面临新形势新任务。12月26日，国家卫生健康委发布公告，将于2023年1月8日将新型冠状病毒感染从“乙类甲管”调整为“乙类乙管”。,Negative
185,242,583,2022-12-27,取消入境后全员核酸检测和集中隔离,导语：国家卫健委印发对新型冠状病毒感染实施“乙类乙管”总体方案的通知。来华人员在行前48小时进行核酸检测，结果阴性者可来华，无需向我驻外使领馆申请健康码，将结果填入海关健康申明卡。,Negative
186,243,584,2022-12-27,王俊凯官宣加盟江苏卫视跨年,导语：#王俊凯官宣加盟江苏卫视跨年#以锐进演技，绽放荧屏光芒；以热血歌声，爆发舞台魅力。欢迎@TFBOYS-王俊凯  加盟江苏卫视2023跨年演唱会，用奋斗点亮幸福！12月31日19:30，@江苏卫视 全球直播。#江苏卫视跨年#,Negative
187,244,587,2022-12-27,张译说大年初一红运开年,导语：张译说大年初一红运开年,Positive
188,245,588,2022-12-27,年末川渝男人的统一着装,导语：满级装备！这不就是川渝男人过年前统一着装了吗💪,Positive
189,246,590,2022-12-27,出境游将恢复国际机票搜索大涨,导语：出境游要恢复了。消息发布后，旅行平台上的出境游搜索量瞬间暴涨。,Negative
190,247,591,2022-12-27,男孩向妈妈吼叫被爸爸教育,导语：12月24日，湖北武汉。3岁男孩对妈妈“大吼大叫”，被爸爸打手心罚站。,Positive
191,248,593,2022-12-27,调整为乙类乙管不是放任不管,导语：国家卫生健康委新冠疫情应对领导小组专家组组长 梁万年：首先，这种调整是一种依法科学有序的动态调整，不是完全放开不管，调整目的是更精准更科学地防控疫情，更有效地利用相关的资源平衡疫情防控和社会经济的发展。,Positive
192,249,594,2022-12-27,李宏毅新剧演技,导语：李宏毅主演的新剧《少年歌行》昨晚开播了，大家都去看了吗？我感觉这部剧的特效和剧情都挺不错的，李宏毅的打戏也很燃,Positive
193,250,595,2022-12-27,鹿晗亮相十一年了,导语：#鹿晗亮相十一年了#🈶️ [好喜欢]【2011.12.27→2022.12.27】小鹿亮相11周年快乐[打call],Negative
194,251,596,2022-12-27,梁洁有多喜欢这件粉色毛绒大衣,导语：梁洁到底有多喜欢这件粉色毛绒大衣，多次出镜，连续五年冬天和自己撞衫。,Positive
195,256,603,2022-12-27,女生一年参加百场长跑赢一墙奖牌,导语：近日，杭州姑娘小沈一年参加了一百多场跑步赛事。,Negative
